post|label
Que asco de PSOE, todo es corrupción lo mires por donde lo mires.|0
La presencia de Aldama no puede ser casual, algo más va a salir.|0
Este fiscal delincuente no se va pq el delincuente de Sánchez le necesita para q le salve de su corrupción. Y los jueces y fiscales decentes, qué hacen? No exigen la dimisión de este esbirro sanchista? No pueden presionar de ninguna manera para q un delincuente deje de ser FG? Ya está bien. Si no se puede apartar deninguna manera a este FG imputado es q nuestra democracia carece de los mecanismos necesarios para echar a los delincuentes o presuntos d lincuentes del poder y las instituciones públicas.|0
La chiqui estaba por aquí en esas fechas, vuelve a darnos más de lo mismo, sueldazos a cambio de tocarse las pelotas|0
Los rogelios hoy contentos con esto La suyo son minucias|0
@Pep3z #1 Cerrar Así que han mentido¿ que novedad en la prensa de izquierdas , y encima hablan de bulos. el Notario lo certifica. Está al servicio dé Sanchez también?|0
Un bicho más en esta España|1
Los fraudes fiscales son competencia de la inspección de hacienda. Lo que está pasando con este caso es pura política. Increíble|0
@ADELE_ #621 Cerrar @ ricardito_47 # 588 Exacto, ya es culpable porque lo ha decidido usted. Los patriotas pasan de los juicios, pasan de la justicia, pasan de todo. Otro día perdido anciana ,otro día encerrada sin salir y con el teclado del odio a toda marcha ,otro día creándote enemigos que te insulten ,que triste vida|0
González un vendido sin escrúpulos, mucho de boquilla, nada de acción. Y quien haya escrito este galimatías con ínfulas, por favor, que vuelva a la universidad|0
@marcameron #314 Cerrar Si dejaron en nada el robo de 680 millones de dinero de los españoles, con los culpables en la calle y sin devolver un céntimo... El difundir datos personales del novio de Ayuso para acabar con Ayuso, queda en nada y menos. En la proxima manifa quedaos en casa, que se ve que Sánchez os dice que llueve y vosotros mirando al cielo felices. Otra cosa es lo que cae del cielo... A todos los socialistas les está lloviendo fango sanchista encima, y a cántaros, pero Sánchez ha ordenado decirle que solo es lluvia, y todos sonríen felices.|0
Pero es mujer de Cerdan? Cuidado con los titulares machistas¿|0
Vean Horizonte, en la Cuatro. Flipante la trama que tiene montada el PSOE. Que se haya destapado lo de Leire, no hace más que confirmar todo lo que los periodistas de verdad, han descubierto.|0
@HOH #103 Cerrar @ pinguino1 # 81 pregunta mejor en la ventanilla del PP Alli sabem mas de cortuptos, robo, blanqueo¿ todo eso que llevais en la sangre los patrioticos jajajaj Toma idiota ilústrate un poco inculto, Caso Filesa, Caso Flick, Caso Hacienda, Caso Rumasa, Caso Aller, Caso Seat, Caso AVE, Caso Arcos, Caso Guerra, Caso Roldán, Caso Gal, EREs de Andalucía, Caso Asesores, Caso Ciempozuelos, Cursos de Formación, Caso Campeón, Caso Mallén, Caso Comercio, Caso Matsa, Caso ACM, Caso Alhambra, Caso Feval, Operación Madeja, Caso Delcy, Tito Berni, Caso Koldo, etc. -|0
@Juanfelipe #84 Cerrar Por supuesto que Sánchez tendría que dimitir (por ética, imagen) si condenaran a su mujer aunque Sánchez no supiera lo que ella hacía. Y Ayuso también ha de dimitir si condenaran a su pareja Begoña usó su condición de esposa del presidente de gobierno y recursos públicos para sus negocios privados. Glez Amador ni conocía a Ayuso cuando se produjeron los hechos que se jugarán. Y en ningún momento nada público se vio comprometido. Son casos totalmente diferentes por mucho que los intenten comparar o igualar.|0
@Chicle #43 Cerrar Este puerco fue el precursor del estado actual de España Este puerco al que tú llamás tan despectivamente, hizo que se pasara de la jornada laboral semanal de 48 horas de la época franquista a las 40 horas que tú disfrutas ahora. Aunque sea, solo por eso, un respeto.|1
@halconazul #171 Cerrar El titular de la noticia, es contrario al contenido, si lo conocen antes que el fiscal  ,la filtración da a entender que eran noticias de toros o del mundo ¿¿ rosa #131 Cerrar Los 4 periodistas han reconocido que no tenían el email antes que García Ortiz, pero dicen que conocían la información, bueno ¿y qué?, como si conocen la lista de los reyes godos, ¿lo publicaron?. Ya dijo el juez que poco habían aportado y tiene más razón que un santo, ¿qué tiene que ver éso con la revelación de secretos y su publicación que hizo el corrupto Fiscal General de Sánchez?. Si lo hubieran publicado sería otra cosa, así solo es un intento burdo de defender a su corrupto Fiscal General. .|0
Ya era hora, espero que esto sea el principio del fin de estos impresentables que nos están gobernando|0
Leire, se te ha olvidado contarnos lo de tu reunión con la directora de la Guardia Civil en noviembre.|0
Con sus luces y sus sombras, que también las tuvo, fue un gran Presidente, aunque esto les escueza a algunos socialistas de ahora.|0
¿Está algo escondida esta noticia, no es así? Creo que debería figurar en primera plana.|0
@Novale #52 Cerrar Pero la de los recortes a las universidades o era Ayuso? Estos son los servicios sociales socialistas , que el capo de la mafia , dijo que invertir en el 2-3% en armamento no afectaría a los servicios sociales . Como siempre el enfermo mitómano de la tríada oscura y capo de la mafia cutre .|1
@JohnMcCLANE_ #334 Cerrar @ andoni1988 # 324 Es que lo que es delito o no, no lo decidimos cada uno según nos parece. Hay algo por ahí que lo llaman Ley, creo, que lo delimita. Me parece que cuando alguien filtra un documento confidencial la ley dice que es delito, aunque lo que dijese ese documento ya hubiera llegado en el boca-oreja a la isla de Sentinel efectivamente el documento lo filtra la fiscalía de la Audiencia de Madrid entre otros a periodistas del diario el país.Es ahí cuando deja de ser secreto.|0
@in99 #54 Cerrar @ mimundo69 # 22 yo creo que en Madrid es una política de defenestrar sistemáticamente lo publico para generar negocio privado. Sanidad privada, concetados, universidades privadas. Es todo un paquete muy jugoso Vuestro odio enfermizo a Ayuso se va a estudiar en las facultades de psiquiatría del mundo|1
¿ De quien depende el diario El País ? Pues eso|0
Vaya, se ha esfumado la manifestación. A ver si iba a ser verdad que fue un fracaso|0
El servicio de educación no es público, así que no hay nada de qué quejarse. Si aceptáis esta máxima, comprenderéis el porqué de lo que ocurre en este servicio...y en los demás.|0
@DOBBY #38 Cerrar Quienes han contratado a semejantes parásitos, deberían de pagar los sueldos de estos de su bolsillo y cerrar la persiana. Yo, con el dinero de mis impuestos, no quiero pagar a semejantes personajes. El dinero derrochado de estos tipos, que lo gasten en los ministerios de SANIDAD Y EDUCACION. Pues al que los ha contratado lo ha puesto el gobierno. Esto votas, esto tienes.|0
Sánchez pero que cobarde eres, dá la cara hombre y deja de mentir con el que España va en cohete, no te lo crees ni tú.|1
Aldama eres mi pastor..|0
@Javierlec #94 Cerrar @ Juanfelipe # 84 Aunque en un caso los hechos que se juzgan se cometieran antes de ser pareja y en el otro se cometieron, precisamente, gracias a que es la pareja? No cree que hay una diferencia importante? Ya consteté, pero bueno otra vez porque no ha salido, y sí, sí estaban juntos, los delitos fueron con la presentación de las declaraciones en julio de 2021 y julio de 2022, y estaban juntos desde mayo de 2021. Con indepencia de eso, la dimisión es que sería por ética, imagen, ejemplo|0
Vengaaa, Sánchez, que una tocha como la de Zelensky no se mantiene sola!|0
@noos #183 Cerrar @ Con_tres_000 # 159 ... pues tú lo eXplicas mejor que como en la bilblia!!!! ... a quién queréis ... a quién???? ... a barrabás!!! ... a barrabás!!! ...muchas gracias 3 co ones¿? Barrabás 1961. Dirigida por Richard Fleischer e interpretada por Anthony Quinn. Excelente película.|0
@Juanfelipe #174 Cerrar Después de la declaración de hoy del abogado del novio de Ayuso ante el juez Hutado (en la que se contradice con aquél), lo normal es que el juez Hurtado, hoy mismo, cierre el casito contra el Fiscal General y lo archive, es lo que se espera jajajaja, ¿qué tiene que ver éso con la revelación de secretos del corrupto Fiscal General?.|0
@Juanfelipe #237 Cerrar Y tampoco se sabe la decisión del alcalde sobre el Director General de la policía municipal de su Ayuntamiento, que estuvo involucrado en un atropello, había una menor, y que según varios medios se tapó, ¿mirará para otro lado el duro con sus rivales, Almeida? Te pagan por esto o es voluntario?|0
Espero que los equipos vascos no participen en las competiciones españolas y los vasos no puedan participar en las selecciones españolas. Aunque lo mejor es que ningún vasco pueda venir a España. Mejor una España, sin violentos vascos traicioneros. ¿Necesitamos a los vascos los que te hacen cosas en la cabeza?|1
@jbara #37 Cerrar @ pagan # 1 Estoy de acuerdo que se debe haber más financiación en la universidad pública. Pero debe haber un sistema de COMPENSACIÓN TERRITORIAL. No es posible que estén accediendo a la comunidad de Madrid estudiantes de otras comunidades (CASI UN 26%) con notas más altas porque sus pruebas de selectividad son más sencillas. A esto hay que sumar las plazas ocupadas por extranjeros. En total estamos hablando que casi un 40% de financiación y plazas se lo llevan los de fuera. Solución: plazas publicas para los de la comunidad. Y las que sobren, y las privadas, para los de fuera. Así se solucionaba, pero con la ley actual no es posible. ¿Estarías de acuerdo con esto? Ese es el problema. No es que no haya plazas. Es que no las hay en las universidades de Madrid. En Castilla-La Mancha se entra a casi todas las carreras con un 5 y sobran muchísimas plazas. Pero todos quieren ir a Madrid (más trabajo, más oportunidades, menos impuestos). Y no nos engañemos, yo hice la carrera hace 40 años y aunque era buena estudiante ya sabía que no podría hacer medicina porque mi nota no llegaba. Así ha sido toda la vida y así seguirá siendo. Pero plazas hay de sobra.|0
Seguro que en español hay una palabra que signifique lo mismo que insider y que Quico Alsedo desconoce. Y otra que significa lo mismo que background, es triste ser analfabeto pero más triste es serlo en dos idiomas.|0
« La selección española masculina estará representanda por 6 jugadores vascos, un navarro y un catalán» xD|0
@Fakejo #10 Cerrar Espero que ese juez sea denunciado por precaricador..y espero que sea ya .esto si que son las cloacas de nuestro país...jueces imputando delitos sin pruebas ...es un golpe de estado perseguir al fiscal general del estado.. ¿Cuál disgusto ha sido más gordo, el que ayer ganara Alcaraz o que hoy procesen a tu corrupto Fiscal General?. Vaya días malos que llevas fake.|0
Rutte es un lacayo de Trump, no hay más que ver cómo se posicionó cuando le pregutaron qué haría la OTAN si EEUU invadiese Groenlandia o Canadá. Hacemos bien en no fiarnos de ese tipo ni hacer nada de lo que nos diga.|0
@Quetevotetxapapote #271 Cerrar Que hoy el ABC dedique la portada a Alcaraz y a un torero el día después de que Nunez Feijoo se la jugara todo a una manifestación en Madrid -donde pinchó- es señal evidente que el PP ya está apostando por Ayuso como la nueva candidata. Ayuso, unificará a las derechas en una nueva CEDA, mezcla de Queipo de Llano y Primo de Rivera. Y Feijóo ha sido como aquel efímero Hernández Mancha que solo sirvió para ganar tiempo entre Fraga y Aznar. Pedimos humildemente perdón a los rojos porque Morante saliera a hombros, Alcaraz ganara el Roland Garrós y el corrupto Fiscal General sea procesado, no se volverá a repetir, jaja.|0
@JohnMcCLANE_ #292 Cerrar Una cosa es que te cuenten que hay un correo del abogado a la fiscalía donde se reconoce el fraude fiscal, eso efectivamente puede haber sido cualquier miembro de la fiscalía, y otra cosa es filtrar el propio correo. Los periodistas del El País, que yo sepa, no han reconocido en ningún momento estar en posesión del correo. Tendrían que demostrarlo y eso no lo pueden hacer con lo que hubieran cometido un delito de falso testimonio. Ahí es donde está el quid de la cuestión. Porque el correo propiamente dicho lo filtró (presuntamente siempre) el mismo FGE. De hecho, llevo tiempo pensando que Sánchez no es el problema. sino la consecuencia, el reflejo de una sociedad aborregada que, prefiere estar sumida en la miseria, siempre y cuando el vecino esté un poquito más hundido|0
Es un cruce entre Yoli y Koldo .|0
@PAUS #65 Cerrar @ Romrom # 16 No se lo cree ni usted. Está tía no tiene la posibilidad de llegar a esas personas si no es con ayuda. Creo Qué era pura ironía...|0
Ruego leáis el texto del artículo 464, 1 del Código Penal. El PSOE cada vez se asocia más con la palabra delincuente.|0
Igual que la camorra y la cosa nostra la pedretta tiene en nómina a toda la familia de sus sinvergüenzas|1
Bienvenidos al nuevo país de Venezuela....!!!|0
@Chuloide #113 Cerrar @ andoni1988 # 98 bueno. Filtrar comunicaciones oficiales de una abogado con fiscalía, sí lo es. No dimes y diretes. El mail, el original, el de público, la comunicación, no la información. No a las religiones no al socialismo perdone usted es un mentiroso no a los nazis . El titular es una manipulación de una noticia y por otro lado filtraciones de juzgados em este país a patadas y no veo a jueces investigándolas|0
@Nomegustalasmafias #646 Cerrar @ Segistobre # 488 Es que es más importante en una democracia, si queremos que la haya, por lo menos eso opinamos muchos correcto. Un robo o fraude es un delito común, lo que ha pasado con el fiscal general no tiene precedentes en la democracia de España ni de ningún país Europeo|0
El PSOE ya ha ordenado que cuando se hable de jueces al servicio de ideas políticas se excluya a esta jueza Y el PP ya ha ordenado que cuando se hable de independencia judicial también se excluya a esta jueza|0
Seguro que si no fuera el novio de Ayuso los jueces afines no se tomarían ese interés.|0
Claro será por lo bien que lo está haciendo el gobierno, o será porque estamos en el vagón de un tren del que se han bajado casi todos los gobiernos socialistas. Véase en este mismo periódico: El dinero vuelve a Europa: las bolsas reciben 110.000 millones de dólares del extranjero, el máximo de toda una década.. Para los que no se quieran dar por enterados, Europa, hablamos de Europa que así se llama el tren al que estamos enganchados.|0
@CESAR_DE_ECHAGUE #54 Cerrar @ Orate # 49 por un lado imponen plazos breves. Por otro no dan ni un euro para justicia, sistemas informáticos obsoletos y separados etc. Conclusión políticos impunes El buen funcionamiento de la Justicia pasa por que sea ágil y rápida, su lentitud es un problema endémico en España. Eso es, en todo caso, lo que se puede denunciar en Europa. Pretender alargar los plazos por el deficiente funcionamiento del sistema judicial no se lo van a comprar en ningún sitio.|0
Si se pudiera ahorcar a corruptos como estos, la justicia sería mucho más rápida y eficaz. Todo está inventado.|1
Todo es corrupción y solo corrupción, ahora mismo me pasan una nota que dice que van hacer diputado y miembro de la mesa al novio, será posible, como tiene mayoría absoluta lo podrá hacer, o no ?|0
@ADELE_ #238 Cerrar @ Dilbert # 237 Pues claro que la corrupción del PSOE existe, amigo mío. La corrupción está en todas partes. Lo que no tiene sentido es que El Mundo nos haga creer que en el PP no hay corrupción ,cuando ayer mismo imputaron al novio de Ayuso, o teniendo en cuenta que la sede del PP está pagada con dinero negro. Le veo preocupado con el dinero con el que se pagó la sede del PP o con delito fiscal presuntamente cometido por un ciudadano que resulta ser la pareja de la Presidenta de la Comunidad de Madrid y no le veo nada preocupado (no le he oido manifestar nada al respecto) por que el Partido Socialista OBRERO ESPAÑOL se haya convertido en una organización MAFIOSA que, además, se está cargando el sistema democrático que permitió que un país en desarrollo sea hoy, un país desarrollado. Bonus track: Antes de ZP, la derechona que tanto les preocupa era irrelevante. Ahora, no lo es.|0
@Con_tres_000 #159 Cerrar Señora jueza, relájese, no insista. En las próximas autonómicas de 2027 el voto del público: Ayuso 12 points. ¿No vio el ridículo de Pedro I El Enamorado en Eurovisión? Hay que aprender de los ridículos ajenos. pero qué tendrá que ver una cosa con la otra, madre mía. Si la gente quiere votar a unos delincuentes, que los voten, pero eso no quita que sea juzgados y condenados por sus delitos.|0
@_Placebo72 #348 Cerrar Los diestros se olvidan, extrañamente, que el primero que público una versión manipulada del famoso correo fue este medio y por orden directa del M.A.R. , entonces,qué revelación iba a haber cuándo los periodistas sabían muchas horas antes el contenido del famoso documento y el sommelier de M.A.R. ya haba filtrado a la prensa una versión adulterada del mismo? Con versión en primicia y adulterada de MAR para éste periódico y todo lo demás, a mí, lo que sigue sin cuadrarme, es EL BORRADO del móvil del Fiscal General...Para qué borra nada , si el  no ha hecho nada...Me lo explicará usted, Sr Placebo?...|0
En la Transición fueron demasiado generosos con los nacionalistas.|0
El novio de Ayuso mal por defraudar, Ayuso mal por defenderlo (qué es culpable) y el fiscal general, pero hombre, si ya sabes que es culpable, no le ofrezcas un trato para ir después por él para anular a la consorte. Que al final os juzgan a los dos, como debe ser.|0
IDA, MAR y AGA pasaban por allí, la corrupta fiscalía y la jueza la tomaron con los pobrecillos, con lo bien que hubieran hecho persiguiendo a Sánchez, El Maligno. Jueces y fiscales de izquierdas, nefastos y atolondrados. Hay que salvar al soldado AGA, caiga quien caiga.|0
Pues yo sí que le escucho con atención, como muchos millones de españoles.|0
Señores del ejército. Es ahora o nunca. Es el momento. Ustedes tienen armamento, munición, y disciplina militar. Pongan orden. Hagan limpieza. No miren atrás.|1
El juez Peinado reconoce que se confundió entre dos empresas y renuncia a investigar el rescate de Air Europa|0
Si la filtración no se refiriera al novio de Ayuso seguro que el PP y ciertos jueces no le habrían dado ninguna importancia.|0
sacar de la cárcel a un delincuente como el aldama solo porque le dijo a un juez corrupto que tenía montañas de pruebas contra Sánchez y el magistrado del ppvx se frotaba las manos pensando que lo harían presidente del tribunal supremo o ministro de justicia con toda seguridad , demuestra el nivel de corrupción que tiene la mayoría de la judicatura hispana, por eso en Europa jamás entregarán a ningún fugado político a los españoles porque aquí no hay garantías judiciales|0
@HartoDeTantoTonto #532 Cerrar @ ADELE_ # 497 Es la suerte que tienen los votontos del sanchismo, son como zombis, comen, hacen caquita y votan lo que les diga su amo, no dan mas de si. Y tanto. No como los del PP, que son muy críticos con su partido: se cargan a 228 valencianos y aplauden como foquitas.|1
¿Una hora para abordar todos los temas? O lo entiendo mal o esto es una tomadura de pelo. ¿Qué van consensuar en una hora? Lo único que podría resultar fructífero sería encerrarlos sin comida ni agua hasta que llegaran a un acuerdo sobre todos los temas. Pero no: hacemos el viajecito al país catalán; saludamos a sus autoridades; permitimos que silben al rey; nos reunimos una hora, y salimos diciendo que no ha habido acuerdo porque los otros son unos intolerantes. Así está el patio.|0
@pagan #2 Cerrar Desde hace un tiempo sw viene dado el mantra de que no hay plazas porque nos las quitan los de otras comunidades en las que es más fácil ¿De qué me suena? La culpa siempre es de quien busca lo mismo que tú, nunca de quien está creando la situación para que eso ocurra. Ah, y el gobierno hizo un plan de choque hace meses de cientos de millones que Ayuso estuvo a punto de rechazar porque no quería aceptar las condiciones, y al final aceptó por la presión de los rectores. @Piruleta #6 Cerrar @ pagan # 1 y luego se te van al extranjero a ganar dineral con la inversión del papá Estado de años y años de formación. Ojo, que no le quito mérito al estudiante, pero tampoco es justo con el resto que paguemos todos y luego se larguen. Bueno, pero a España llegan los mejores.|0
Alberto te estás quedando solo , Lady Vermut pa lante , el número 2 de interior con Rajoy pa lante , Prada el de Aguirre pa lante , Peinado ya no sabe que investigar , los radicales de la UCO van a ir pa lante , menuda semanita Albertiño y los buitres de VOX que ya huelen la carroña a la espera .|0
Sin ánimo de minusvalorarse la entusiástica colaboración de la Sra. Armengol (quien accedió al cargo mostrando entre los dientes el carnet del partido) creo que no hay que complicarse tanto la vida.Quien salva a Sánchez no es la dilación hasta después del verano.Es el transcurso del tiempo porque entre hoy y su comparecencia (si es que comparece) habrán aflorado otros muchos pestilentes asuntos que harán que este se olvide.Táctica que le ha dado excelentes resultados.|0
@ADELE_ #406 Cerrar @ Airborne # 400 No hombre, está claro que por tu forma de escribir eres de Vox. ¿Quieres bellotitas? Crujen. Ainss!! mamporrero del PSOE lo tuyo ya es de psiquiatrico|1
@Pirulas3 #413 Cerrar @ estoestaplagadoderojos # 351 Experta. NORL es chica. gracias por hacérmelo notar , pues diremos chica,chico,chique|0
@odoacre #92 Cerrar @ ADELE_ # 77 lo normal sería que los ciudadanos no quisiesen a un presidente del Gobierno que ordenase a charos buscar delitos en la UCO. Pues no. y porque son de la UCO pueden hacer delitos?|1
Hay que aforarla con carácter de urgencia.. se lo merece!!!|0
Soy vasco, espero que gane España|0
@N0RL #49 Cerrar @ DesdeelOeste # 17 decías los mismo cuando Rajoy daba las ruedas de prensa a través de un plasma ? Yo, SI|0
Tiene su gracia que sea este juez de Instrucción sevillano, que se queja de la brevedad de los plazos de instrucción, quien ha recibido hoy un informe de la UCO sobre los privilegios de los 85 enchufados en la Faffe durante el gobierno del socialista en la Junta de Andalucía, un asunto que echó a andar hace nueve años, nueve. El chaval está apurado, pero ha prometido que, con este informe, en un par de años más termina la instrucción.|0
¿No era Hurtado de facto el abogado defensor de EmePuntoRajoy en la Gurtel? Uf, que tufillo a prevaricación...|0
@Anny #410 Cerrar @ Miraluna # 403 Pero si te lo esta diciendo el articulo , los queda tar enchufados que no se los puede echar , ahora esr ta haciendo lo mismo en todo los organismos del estado, y si algyn dia gobierna otro (que yo ya empoiezo a dudar que con ls cambios de leyes que esta haciendo no se perpetue) pues soib saliera como decia , tendra caballos de troya metidos en todos sitio para que no pueda hacer nada , estos es la mafia que nos gobierna No hace falta echarlos, se reestructura, se cambia de organigrama, se mueve a la gente de sitio por causas operativas, y veras cuando los cambies de sitio de funciones y de privilegios como la mitad se da el bote... la otra mitad esperas a que se vayan jubilando y cierras el chiringuito. Hay algunos que sencillamene te sale más barato cerrarlos con indennizaciones que mantenerlos abiertos. NO SON FUNCIONARIOS.|0
@JFLK #69 Cerrar @ WoIlstonecraft # 50 Con notable es más que evidente que tienen bien asimiladas las materias...El problema está en los Feijoo, Ayuso, Abascal, Moreno Bonilla, Rueda...Que siguen invirtiendo auténticas millonadas en los negocios de sus amiguetes los más ricos. Que niegan a la sanidad, educación, infraestructuras...públicas. Obligando a los más vulnerables a pagar por servicios básicos que regalan a sus amiguetes los más ricos. Hay que prohibir invertir dinero público en esos negocios privados y conseguir una ley de educación consensuada con agentes sociales, alumnos, profesorado, Ampas...como fue la reforma laboral consensuada de Yolanda Díaz. Ya te has vuelto a olvidar la medicación... ¿Tu has leído lo que has escrito y no te ha entrado la risa tonta?|0
@ABG #18 Cerrar Vaya, otro que ha respondido a la llamada del señor Aznar con aquello de el que pueda aportar, que aporte Pero como puedes tener la cara tan de hormigón?. Aquí la que estaba haciendo y mucho era la fontanera Leire. La que sigue militando en su partido de mafiosos Sauneros. Enemigos del País como tú.|1
@javil #259 Cerrar @ pf2014 # 257 Las competiciones internacionales no tienen porqué ser entre estados. Lo determina la federación internacional de cada deporte. En las olimpiadas las representaciones sí son por estados. Euskadi ha conseguido con todas las de la ley su ansia de competir internacionalmente No. Pero generalmente las competiciones internacionales las disputan las selecciones nacionales de los Estados miembros.|0
@FURILO #136 Cerrar @ alataquel # 121 Se porta demasiado bien, tanto es así, que el gobierno le ha pagado un curso de inteligencia artificial...jijijiji. Sí, por favor, hazle tú caso a Alkateli. Yo nunca tengo tiempo para él.|0
Quien habla de mafia quienes es desde hace años la mafia mas productiva de España desde hace décadas. En el partido socialista claro que hay mafiosos ,como todos aquellos estamentos ,tanto estatales como privados que pululan por nuestro país. Prueba de ello es que hasta la Reina María Cristina era la mayor mafiosa de España en el siglo diecinueve, pues cobraba mordidas de todo lo que se movía en nuestro país. Que yo sepa actualmente el PSOE no tiene encarcelados dirigentes como el PP ,Así dejar de escupir al cielo por que de seguro os cae en la jeta, de todas todas.Feijoo ya no sabe que inventarse junto con sus secuaces para desbancar a Sánchez y alzarse con el santo y la limosna, sabedor que su tiempo se ha acabado y Sánchez es un muerto muy vivo.|0
Una manifestación sin banderas (franquistas) no es una manifestación.|0
Milei candidato a premio nobel de economía El corrupto.sanchez candidato a la cárcel y premio innobel de ella.mentira|1
Lo interesante sería dar la independencia a esas provincias y ver cómo se apañan sin el dinero del resto del país y tenga por seguro que acabarán como Venezuela y cuba ya veremos cómo nos deshacemos de los parásitos|1
ÚLTIMA HORA Se filtran whatsapps de Ayuso a su novio: Penetras tan bien como defraudas. Ah ,la pasión.|0
Ojalá se uniera Felipe González, creo que toca|0
Y la selección española por qué se presta a semejante pantomima ?|0
No sé que haría el PP sin sus jueces, su prensa y su policía patriótica!|0
@Talamonio #224 Cerrar @ ADELE_ # 130 , Sánchez no ganó las lecciones de 2023, pero usted repite la mentira una y otra vez y contestarle ya da pereza. Sabe tan bien como yo que las ganó Feijoo y el Psoe se unió a toda la morralla de separatistas y antisistema para sumar una mayoría falaz de gobierno. Esta aclaración, evidentemente, no va para usted. Va por si todavía queda algún despistado es estos foros que le haga caso. efectivamente no ganó en número de votos , pero la ley electoral dice que gobierna quien consigue x apoyos y él lo consiguió , con quien lo consiguió ? Con el apoyo de otros que estaban legitimados para presentarse y sumaron lo necesario . Por lo tanto es el presidente por derecho . Otra cosa es que no os guste la ley electoral ni ciertos candidatos, pero a mí tampoco me gustan otros que ganaran en un futuro y no por ello deslegitimaré a ese presidente , me aguantaré como he tenido que aguantar en el pasado .|0
Que oportuno todo .llevan meses y lo hacen ahora que esta saliendo toda la porqueria de PSOE , lo que haya defraudado ,pues en pricipio no era novio de Ayuso y ella no tne nada que ver ,lo segundo si ha defraudado pues igual quehizo Mesi , sakira y tantos otros que lo pague igal que hiciero eso , pero es que vesto no va d que pague vlo que haya defraudado , va en querer meter Ayuso en ellos para perjudicarla , por eso lo sancan justo ahora que las cloacas de Moncloa se han descubierto|0
Si Motos en vez de morbosero baboso le diera por hacer preguntas con trampa podria preguntarle como Felipe Gonzalez podria justificar frente a la sociedad española la ocultacion por parte del gobierno y la censura de los escandalos del campechano, asi como que se sabia sobre la fortuna que escondia en Suiza y el origen de esta como muy probable pago de comisiones... Pero Pablo Motos no es mas que una variante de Ana Rosa|0
@ADELE_ #253 Cerrar @ Con_tres_000 # 186 Para peluca la que se puso el novio de Ayuso para declarar, no? Dicen que se la eligió ella. Cacerola, vigile los signos ortográficos. En los chinos venden bolsas con 200 ¿ por 1 €. Claro, primero tendrá que aprender a utilizarlos, eso va a ser más difícil.|0
@sindicalistas_marisqueros #274 Cerrar Adele ha entrado en éxtasis al conocer el procesamiento de Amador y ha tenido un squirt como una adolescente a pesar de ser una viejita decrépita, que tía más viciosa !!! Pues claro que algún día dejarás de ser virgen, deséalo fuerte y se cumplirá. Ah, y rabia, sigue rabiando, es bonito.|1
@Juanfelipe #112 Cerrar @ Santi86 # 92 Por supuesto que apoyo el trabajo de la UCO, pero siempre (no habrás leído ningún comentario mío atacando a la UCO), tanto informe a favor de un partido como de otro, lo que no es el caso de la derecha y sus seguidores, que pusieron verde a la UCO cuando informó de que no había nada en el caso de la mujer de Sánchez que lleva Peinado (decían..de quién depende la UCO, pues eso) Así me gusta, que apoyes las sabores de investigación de la UCO en todos los casos que se está destapando a este gobierno sinvergüenza.|0
Y Mazón? Me da un poco de miedo ese hombre.|0
@ADELE_ #95 Cerrar Yo con los delincuentes, yo con Aldama y el novio de Ayuso. borrego a la vista beee beee|0
Pues yo iré con mi bandera, sr Feijoo. Faltaba más que me dijera como tengo que ir o qué decir.|0
Hay que CERRAR RTVE y todas las demás cadenas públicas. Nos cuestan miles de millones al año y sólo sirven para que los políticos que las controlan nos manipulen y bombardeen con propaganda.|0
@MalditosRoedores #678 Cerrar Mikel Straus, portavoz del grupo conservador en el parlamento europeo: ` Si se promulga una ley de amnistía inconstitucional solo para mantener a los socialistas en el poder, deber ser elevado a nivel europeo. El gob. de izquierda está desmantelando el Estado de Derecho, la separación de poderes y la igualdad de los españoles; es obvio que la democracia española está en peligro. te suena la policia patriotica? El controlar las salas de jueces por la puerta de atras? Te suena?|0
@Editora #47 Cerrar @ sarganmanta # 4 Si vosotros y tu amo hicierais la mili, en vez de escaquearos, no habría gasto militar a penas... Esfuerzate más, venga, a ver si nos cuentas algo interesante.... .|0
@tienesrazon #190 Cerrar @ N0RL # 176 No te apures pija comunista, que lo de Air Europa tiene un recorrido largo. Que tus corruptos amos no se van a ir de rositas. Ya vale de robarnos en toda jeta, y encima con tu aplauso, y encima cobrando de Ferraz, que en vez de a trolls ya podían dar el dinero a los del ELA. Pero si Rajoy destinó CERO euros a los enfermos de ELA... Eso sí, los destinó con patriotismo.|0
@_Placebo72 #593 Cerrar @ ntl # 584 Ay señora. El PP lo prometió, lo pudo hacer pero como estaba cubierto de M. hasta los cimientos de Génova 13, esperó a estar en la oposición para exigirlo. El PP nunca cede en nada si no sale beneficiado en todo. Por favor, no sea tan ilusa. Mi punto no es por qué las mafias se reparten a los jueces, lo que he dicho es que aquel que ha defendido que se los repartan que no me venga llorando con pepejueces o rojojueces.|0
Los rojos prefieren que el Fiscal General se dedique a proteger delincuentes (si son socialistas) en vez de a perseguirlos. Y los rojos prefieren que la Fiscalía haga política en vez de servir a la ley. Inaudito, pero real.|1
@Tomasone #619 Cerrar @ _Placebo72 # 586 No sabes lo que es una cosa ni la otra Expliquemelo usted, por favor, que se nota que sabe de que va el tema porque se nota que es partidario de ambos, claro.|0
La Serena que viene Donald Trump volverá a hablar de subir los aranceles y todo se ira al caro, y entonces diréis que es culpa de la derecha capitalista|0
El filtro de datos socialista ensucio la cloaca ......ni la fontanera limpia está costra roja|0
