"";"post";"label"
"199782";"Me puto encanta el del pezon pero ni loca me lo haría. Cualquiera de la nariz-boca";0
"199783";". , el inmigrante que Pablo Casado quiere para España. Una historia de";0
"199784";"Yo lo que sacó de cada vez que son elecciones, es que la gente es subnormal. 1 a) la ley dice que no os podéis independizaos, (insultos), ley ley ley 1 b) la ley es para el pueblo, se tiene que cambiar";1
"199785";"No tengo patrimonio, ni familia, ni me importaría ir a la cárcel. Lástima no ser independentista porque podría llegar a conseller.";0
"199786";"joder.... Algeciras por allí entró el moro Muza";0
"199787";"Muchos dirigentes del gobierno catalán deberían estar en la cárcel por desobedecer reiteradamente las leyes, pero..";0
"199788";"Todo iba bien hasta que salió Catalunya. En este tema, todos sois igual de fachas y de ignorantes... ¡Si Karl Marx levantara la cabeza!";1
"199789";"El fascismo no tiene límites. Todos los que no piensen como don Albert somos fascistas. Con esos argumentos será mucho mejor que te quedes en casa 🇪🇸🍀";0
"199790";"Legislador estadounidense propone que países como paguen $2,000 por cada inmigrante indocumentado que es detenido.";0
"199791";"Ay calla maricón que empieza en 15 min 😂 yaaaassssssss voy a llegar a tiempo";0
"199792";"Bloqueada por subnormal y por hacerme spoiler de una peli";0
"199793";"Insultar en catalán mola más de lo que pensábamos..";0
"199794";"Todos: - -PPK, presidente de lujo -Perú no va al mundial 2017: Já, ilusos.";0
"199795";"una chica es guarra si no se lava, si le apetece enseñar las tetas a ver qué problema hay, fachas retrógrados de mierda";0
"199796";"Inés Arrimadas, la victoria amarga en medio de la euforia independentista Por";0
"199797";"Comparar Fascistas con Etarras... No tener ni idea de lo que es el fascismo.";0
"199798";"Y como subnormal otra vez subiendo la cuesta.....";0
"199799";"Concentración tra el fascismo REG.FASCISTA DE KIEV BOMBARDEA A LOS CIVILES EN EL DOMBAS CON APOYO DE LA UE Y LA OTAN";0
"199800";"Hay que ver para creer,esto si es la hostia,asi se roba un partido amigos,eso en blanco y negro,jeje :-)";0
"199801";"El riesgo constante de acoso y violación para las niñas y adolescents migrantes y refugiadas se produce en toda su trayectoria por parte de agresores que incluyen proveedores de servicios y personas que deberían protegerlas.";0
"199802";"igual posta odio los pies capaz tenes pie feo y me jodes apoyandomelo en la cara y te pego un hachazo";0
"199803";"Cuento las horas para ver a mi mamá y a mi güero.";0
"199804";"A la frontera con ellos a que impidan que la salten los subsaharianos.";1
"199805";"ARRIMADAS : ""El gobierno independentista ha perdido las elecciones"" MENTIRA";0
"199806";"Vendieron una servicentro shell y echaron a todos los chilenos porque el nuevo dueño solo contrata inmigrantes. Tenemos mas del 7 % de desempleo y solo quieren inmigrantes. Apoyas a los inmigrantes hasta que te quitan el empleo, la polola, la casa o la vida. Defiende a tu gente.";1
"199807";"La lencería negra es mi maldita perdición :c";0
"199808";"Bueno...tú eres más de un simple ""puta""...más directo...más tu estilo...";1
"199809";"Los halagos y buenos modales siempre hacen bien, menos a los izquierdistas de la cultura del odio.";1
"199810";"Que te CALLES LA PUTA BOCA GILIPOLLAS DE LOS COJONES";0
"199811";"No tienes puta idea, está claro.";0
"199812";"Callate estoy en depresión estoy llorando pinche zorra";1
"199813";"Nadia me va a enseñar a ser una perra odia hombres, la amo💕";0
"199814";"Bruselas teme que la inmigración desate en España el populismo. La xenofobia fomentada por la nueva dirección del PP y Cs preocupa en la Comisión Europea. En la coyuntura actual, España, es una pieza fundamental para dar fuerza al bloque europeísta.";0
"199815";"Yo, Cide Hamete Benengeli, escribí la historia de un caballero moro, enamoradizo y aventurero; más algún mal cristiano dio a la imprenta en Madrid una traducción infiel que poco y nada tiene que ver con la tradición de las noches árabes.";0
"199816";"Afición granota, un gol de nuestro en 3ª es mas valioso para mi que toda la UD Madridbarça Buenas noches y a mamarla algunos";0
"199817";"Con consentimiento expresa este Sr. , es menor de edad, directo a la carcel, esto es acoso violación y penado...";0
"199818";"Cállate perra, yo fui una pionera en ver GG";1
"199819";"""Esta es la foto de un guardia civil atacado con acido por los salvajes de la valla de sale ni en """" La Secta"""" ni en ningun medio controlado por el tirano mundialista Soros.";0
"199820";"Radio Habana Cuba | Restituye España salud gratuita a inmigrantes indocumentados:";0
"199821";"Usa la independencia económica como factor único. Desde su perspectiva macho-misógina, los…";0
"199822";"pero si igualmente no engordas mamón jajaja";0
"199823";"Se tiñe de negro este Domingo de Ramos, de forma inesperada y desconcertante, con la muerte de ón DEP";0
"199824";"De verdad, vos merecés que los de tu colectividad te lapiden, traidor hijo de puta.";0
"199825";"Miles de refugiados LGTB son víctimas de violencia sexual incluso en los países de acogida vía";0
"199826";"Esta es la razón por la cual dice no puede abrir pronto centro de detención para nińos indocumentados en aún cuando dice que compańía ya tiene un permiso pero para operar un hotel o refugio más 5pm";0
"199827";"Tener que tener gente subnormal cerca y gente que quiero tanto tan lejos me revienta";0
"199828";"La manera en la que esta organizada la TL me vuelve loca /c mata.";0
"199829";"Qué vergüenza compartir género con ciertas personas, sabes por qué se ha cancelado?";0
"199830";"HIJO DE PUTA OJALÁ TE MUERAS, GITANO, FEO";1
"199831";"El lichi, culpable de la muerte de cientos de niños en India vía . H x5ddg";0
"199832";"Mayates nunca se acaben por favor 😍🔥💦";0
"199833";"callate zorra impura, trabajo para mantenerte a vos juanrro de mierda";1
"199834";"Que ganas tan fuertes de comida india joder mataría por lo que fuese en este momento";0
"199835";"Cállate negra de mierda. Tu jefe político se cago en el los jubilados cuando fue jefe de gabinete. Flor de hija de puta Sos";1
"199836";"Faltos de recursos? Hay más que argumentos para tirar abajo vuestra mierda independentista. El caso es que estamos hasta los cojones de vosotros, por mi os podéis independizar y morir en la miseria.";1
"199837";"Trump advierte a indocumentados consecuencias entrar a EU con o sin niños";0
"199838";"Escuché un cacho de""despacito""(un cacho pequeño tampoco soy subnormal) y me da la sensación de que os venden la misma canción todos los años";0
"199839";"Los de , yo no me lo perdería, creo q les dan el premio a los más fachas a vuestros iconos, Bertín, Arévalo y Toni Cantó";0
"199840";"Se la ve feliz cuando se la folla el negro: Se la ve feliz cuando se la folla el negro y tanto que ...";0
"199841";"seguro que ha sido el subnormal de oscar XDDD";0
"199842";"Donde estaría esta pobre señora si hubiera sido negra y saltara una valla con concertinas huyendo de guerras y miserias";0
"199843";"Clásico facha d sindicato vertical prepotente, desde q el pueblo dormita en el pasotismo,d vuelta ,franquismo por cojones.";0
"199844";"+ mujer, como era este caso, además que ya digo que no me parece comparable un chiste de un dictador muerto con decir +";0
"199845";"VIDEO: Lobby gay ataca con pintura, huevos y piedras al en México …";0
"199846";"Pa enseñar las sombras y las rayas tan guays que te haces, perra.";1
"199847";"El tema es llenarse de balón con dignidad, concertinas, fotos humanitarias, insultos varios y frotarse mucho para acabar pagándole a Marruecos para que hagan lo que nosotros no queremos ver y dejar la política migratoria donde estaba pero peor tras una victoria de Salvini";0
"199848";"Jordi: ""Me hace gracia cuando tapan una palabra como co--ones"" Igual de gracioso tapando el ""maricón"" de Elettra a Marco";0
"199849";"Un subfusil y me voy a la valla de Ceuta. O a Tractoria. No pasarán";1
"199850";"rayos eres retrasado";0
"199851";"Como si fueras a hacerme daño, furcia del espacio.";1
"199852";"Callate y ponete a estudiar zorra";1
"199853";"Un puto fascista es lo que eres, asúmelo y no reniegues, tus ideas te delatan.";1
"199854";"Tu estas en 3000 y pico copas mamón xD";0
"199855";"Mira, si me fui al deporte yanki es para que no me dieseis el coñazo con el árbitro. Gane el Madrid o el Barça nunca es mérito del equipo.";0
"199856";"Que ASCOO de negratas, saltan la valla y PEGAN a la polica, tan difcil es ELECTRIFICAR las vallas de Ceuta y Melilla, que ASCOO todos los das entrando PORQUERA a Espaa cuando no es por un lado es por el otro, traen ENFERMEDADES esto hay que pararlo YAA!!!";1
"199857";"No es q para ellos sean la esencia catalana, son lo único catalán, por eso, x ej, apoyan la inmersión lingüística, despreciando nuestr der";0
"199858";"Japón entreabre la puerta a la inmigración apremiado por la escasez laboral";0
"199859";"- ¿Te sabe a fanta? - ¿El qué? - Mi polla en tu garganta. — claro y antes la metes en una naranja por qué no";0
"199860";"- ya bueno yo soy hetero, no he dicho que no me lie con un gay porqe sea gay, sino porqe es hombre, y soy hetero. - eres un homofogo dE MIER";1
"199861";"Uyyyy,se separa el asqueroso y la plagiadora subnormal.El asquito que les tengo es poco.";1
"199862";"y para eso hace falta decir q le dan asco? Eso no es homófobo? Así nos va";0
"199863";"[15/12 14:38] Mili La Zorra: no veo la hora de enseñarte denuevo [15/12 14:38] Mili La Zorra: de los pelos te voy a agarrar Es amor";0
"199864";"""En """"La Reina del Sur"""" de , el personaje del """"Güero"""" Dávila tambien lleva un registro en cuaderno los detalles de todos los vuelos realizados transportando droga. Esto le cuesta finalmente su vida.";0
"199865";"Tanto como reforzarse la mayoría independentista, me parece que no, puesto que tienen menos votos y menos escaños que en el 2015. El trasvase de votos del PP a Ciudadanos se veía venir como voto útil.";0
"199866";"Tal vez da por hecho que franquismo y constitución son lo mismo.";0
"199867";"Cállate puta lesbiana peronista";1
"199868";"Y por la PEDERASTIA, VIOLACIÓN y ACOSO IMBÉCIL ?? Por esos PECADOS DEBERÍA TEMBLAR TU IGLESIA de VERGÜENZA!! Póngales un bozal a esos curas hocicones, lengua de diablos, machines, misóginos, homófobos, DENIGRAN su Iglesia y OFENDEN a la Sociedad";0
"199869";"En un descuido y los güeros estén detrás de todo esto!";1
"199870";"para que lo publicitas. deja ese loco con su locura, SUDACA PENDEJO!!!";1
"199871";"— ¡Ay, qué frío teng... — ¡CALLATE GORDA PUTA, NADIE TE QUIERE ABRAZAR!";1
"199872";"Vaya, ¿quién iba a imaginar que el PP estuviera tan cercano a postulados nazis?🤔 Lo jodido es que hay gente realmente cree eso de 'centro derecha', cuando son extrema.";0
"199873";"ush esa perra si que me cae re mal, se cree la verga y not mk, no eres nadie, cállate que a nadie le importa tu vida boba hp";1
"199874";"Güera ya se fue y Molly la anda busque y busque por la casa. Mi corazón no es tan fuerte, amix.";0
"199875";"Lo que sintieron los indios en sendas finales no debe ser muy distinto a esta mierda.";0
"199876";"Las necesarias y temporales subidas de impuestos del Gabinete Rajoy acabarán con las manipulaciones de los inmigrantes";0
"199877";"¿Por que las mujers fingen cuando hacen el amor? Por que se creen q nos importa.";1
"199878";"es callada esa zorra 🤣";1
"199879";"El ministro Alejandro Finocchiaro nos prometía Finlandia 🇫🇮 en Educación hace poco con colaborando! Hoy con el AJUSTE lejos de parecernos a Finlandia estamos más cerca de parecernos a cualquier país subsahariano ....!!! Lástima no??";1
"199880";"Con el nuevo detergente Dixan, tu partido político pasará del azul del PP, a un tono naranja liberal progresista de tipo C's. LO MISMO.";0
"199881";"¿Que es lo último que se oyo en el Titanic? -!!!NO LE DEJES EL TIMON A ELLA ¡¡¡";1
"199882";"Demasiado divo dictador despiadado. Oh shit corre amono.";0
"199883";"Yegua, loca, torta, sucia, desbocada. Que tiemble la tierra de pibas con ganas.";0
"199884";"Oigaaaa, usted sí es ilusooo JAJAJA además, tú no eres perra, tú eres perrísima.";1
"199885";"No, tu eres solo parte del 10% que elige ser puta o no. Y no es justo que el otro 90% sea obligado a ser puta.";1
"199886";"Ni caso a los gilipollas como el es un fascista de mierda";1
"199887";"Por supuesto...y nos costarán más q el libro, y nos quejaremos xq encima son en blanco y negro y aburridas";0
"199888";"Has visto a Adán decir 'mi novia es sevillista y es una puta más' en un vídeo colgado por el Betis en su cuenta de Twitter?";0
"199889";"TU ERES ESA AMIGA PUTA JAJAJAJ";1
"199890";"Te termino de hacer facha en dos tardes PIM PAM PROPUESTA";0
"199891";"Mira Ethan voy a putear a quien merezca ser puteado sea k, M o x y, pero estos hijos de puta avala el roban pero algo hacen eso nos transforma en un país de mierda y no por el país sino por la gente, y estos enfermos de mierda avalan todo";0
"199892";"Agregué un video a una lista de reproducción de Promo Curso de Arabe";0
"199893";"La otra vez te cruze y me quisiste delirar con eso. Y la Sudaca que decís es la que uds el año pasado festejaron como la del mundo";0
"199894";"Si quieres delinquir,cobrar sin hacer nada,sin papeles, por ser de otra raza,VENID A ESPAÑA!A LOS ESPAÑOLES QUE NOS JODANNNNNNNNNNNNNNNNNN!(eso no es racismo no,si se putea a un blanco).";1
"199895";"Siento que mi güera vino a rompernos el estereotipo de la tía que se la pasa cuidando a sus chingos de plantas en su casa y a sus gatos.";0
"199896";"Aquí podemos ver como la adoctrinadora, mentirosa y demagoga televisión pública de los Catalufos, la TV3 esa de mierda manipula ya sin pudor alguno, ya no importa... ..ai espera... Que es TeleCirco mientras habla de Santi Potros a media pantalla... (Creo que voy a vomitar)";0
"199897";"El progre de la Marea quejándose de la población rural. Tan predecible la Gauche Divine 2.0. Se siente como un negro en Alabama el SUBNORMAL";1
"199898";"Acerca de los bombardeos terroristas del gobierno nazi de Ucrania a su población civil en Donbass ¿nada que hacer?";0
"199899";"Si Einstein viera q un mongolo como tú, usa una frase suya en su bio, se hubiese hecho carpintero";1
"199900";"No será que este chaval apoya a milicias que protegen a su país de cierto presidente con carácterísticas fascistas.";0
"199901";"Ojalá Ryan Gosling entrando por mi polla que esto es un Adeptus Mechanicus o imbecil, mas probable.";0
"199902";"El master de Casado no ha sido gratis. Lo van a pagar los inmigrantes.";0
"199903";"Por favor...";0
"199904";"He visto más gente güera con los brazos peludos que gente feliz.";0
"199905";"Puerto de Almería 80,00 € Grabado del Puerto de Almería a primeros del siglo XX. Técnica de aguafuerte, impreso en papel súper alfa. Medidas: Papel: 60cm x 40cm. Plancha: 40cm x 14cm.";0
"199906";"Y a mí qué me importa lo que tú ""notes"", facha?";1
"199907";"Represión policial y judicial, censura, cárcel, exilio, monopolio mediático españolista sin vergüenza, fachas movil…";1
"199908";"Cada vez me gusta más mi cuerpo, que pasa??soy una guarra por enseñar las piernas?? una provocadora por una foto en toalla?? el problema no es mío, publico lo que me gusta.";0
"199909";"La ón mantiene el sistema de pensiones españolas. La derecha lo ha expoliado a millones.";0
"199910";"Emigran y de paso llegan exiguendo, y el pueblo Español trabajando para darles comida, y cuando estos emigrante retribuirá l que les dan, los izquierdistas quieren regalar Europa a Africanos y Árabes, el tiempo dará la razón";1
"199911";"El delirio independentista no se para. Harto ya de sabelotodos y jugadas maestras.";0
"199912";"Hermano el que el que dice puta a una mujer ofende al hombre también porque si las mujeres son putas todos nosotros somos cabrones y aparte como le diríamos a la mujer que nos pario madre puta o puta madre";0
"199913";"Se pensaron que me iba a quedar callada y les di con todo a los hijos de puta estos, siempre una historia nueva";0
"199914";"Callate negra puta";1
"199915";"Voy a pasar del bullying añadido constantemente💔 Y que si, que ya lo sé pesado, que te gustan mucho. Si es que eres un rarito.";0
"199916";"Gangstas reales eran los negratas de los ochenta y noventa, vosotros solamente sois unos gilipollas con pasta y sin personalidad.";1
"199917";"AAAAA LLEGASTE LA PUTA MADRE felicidades te lo recontra mereces! te amo muchisimo, vamos por mass❤️💪🏼";0
"199918";"Si tu eres tu puta, yo voy a ser el doble...🎶🎶🎶";0
"199919";"🤣🤣Su tierra tiene un 60 % aprx , de árabes , argentinos y demás emigrantes , ........mas los españoles que estamos a la par con ellos , que rondamos el 20 % La RAZA BLANCA EN EXTINCIÓN Y LOS PAYASOS DE COTILLÓN ya Mismo veréis a vuestros hijos haciendo el RAMA DAN CATALÁN";1
"199920";"Podemita bailando con un pepino en el culo vía";1
"199921";"Quien no le a dedicado tiempo a una puta que no se merecía ni un te quiero..";1
"199922";"Retweeted ARMAK de ODELOT ( ): Un Estado kurdo en Siria, será tan fascista y títere como el de...";0
"199923";"Relaja la polla que nadie se merece a semejante imbecil como tú, no te preocupes que nadie se va a acercar a un idiota integral";0
"199924";"Qué pasa que por ser de ideología ""fascista"" no tengo derecho a expresar mis opiniones??";0
"199925";"C I N T A QUE TE CALLES LA PUTA BOCA SI NO ME VAS A ENSEÑAR NADA QUE LO PASO MUY MAL JODER";0
"199926";"Esa es la payazada del padre del Enano. EYAL Y KRAIG SON HONRADOS Y NO MERECEN ESTO";0
"199927";"Mi mejor amiga me defendió sin agredirle verbalmente, él respondió con comentarios del estilo 'Callate, puta guarra zorra asquerosa'";0
"199928";"Como que un poco era una puta mierda la cría esa era tonta pero con ganas pa eso leíamos un fanfic gay";1
"199929";"tu en cambio ridícula argumentación de que los que comen carne son hipócritas si critican a los nazis es una tontería grande";0
"199930";"Eres una perra muy puta mereces que te viole aquí tengo lo que necesitas puta";1
"199931";"tu eres putifandom porque quien no es puta no disfruta airw";0
"199932";"Me caguen tu puta y negra vida ya Alejandro, dejame vivir o morir o lo que sea pero tranquila coño que no tengo humor";0
"199933";"""La heterofobia sí existe""";0
"199934";"Hasta la super estrella mundialmente famosa se para a comer sus elotes a la orilla de la carretera, y tu te freseas por que te invito a comer un esquite con la güera en el .";0
"199935";"Acabo de leer una gilipollez más con respecto al feminismo, al término feminazi y al uso que se da del término en algunos colectivos.";0
"199936";"Llevar esa prenda de vestir puede suponer un riesgo de muerte para toda la gente que esté en un radio de 30 m de esa persona.";0
"199937";"todos fascistas, no me haga usted reir o llorar, Vietnam, camboya, china, pero que me dice, señor comunista, libertador y democráta...";0
"199938";"Hijo de puta puto negrata de mierda cuando tomemos el poder ejecutaremos a todos ellos y a los que se interpongan en nuestro camino";1
"199939";"Pongamos el caso de que eres un enano gordo deformao";1
"199940";"Es muy importante para los siete millones y medio de habitantes de este planeta saber si eres homosexual o te acuestas con árboles.";0
"199941";"ñaesuna D_Nacional Los españoles, lo primero. D_Nacional: RT D_Nacional: Alarma por los más de 50.000 subsaharianos que esperan en Marruecos para cruzar a España LA INMIGRACIÓN MASIVA VA A DESTRUIR ESPA…";1
"199942";"La Gente Más Débil / Más Ignorante / Más Pobre Siempre Acaba Votando Partidos de UltraDerecha";0
"199943";"Ute tranquila mí amiga me oio? Si querés que no te joda la vida te quedas callada perra hijaeputa y pásame el abon candesita! Cuale son tus cosquillas nene";1
"199944";"Yo no tengo culpa que tu madre y tu abuela sean cuero y ramplateras, ni que padre un tecato.A SEGUIR LLORANDO SUDACA DE MIERDA";1
"199945";"Pues otro que tal baila, entre corruptos y fachas anda el juego...";1
"199946";"La moronegrada está hundiendo el país a base d ser cobradores netos d pensiones, teroristas, robar, violar, traficar, petar el sistema penitenciario,educativo,judicial y sanitario...pero lo q importa es 1 negro q dice ser ingeniero éciles";1
"199947";"EL DE LA IZQUIERDA TE PEGO UNA PATADA EN LA CARA QUE COSITA MONA AHRSJLSV";0
"199948";"Es la primera vez en toda mi vida que me llevo genial con la gente de mi clase y no hay ni un puto subnormal. Qué gusto dios.";0
"199949";"es el precio que se paga por meterse con los fascistas....mucho rencor...los fachas ni perdonan ni olvidan.";0
"199950";"No se si es un subnormal o un grande.";0
"199951";"Ha sido victoria para los políticos independentistas, pero derrota para la gente independentista. Los porcentajes hablan.";0
"199952";"Las avalanchas de inmigrantes en Ceuta y Melilla, es un problema al q el PSOE sigue dando la espalda, como hace con los agentes de y q protegen las fronteras PEDRO SÁNCHEZ debería dejarse de fotos estériles y reaccionar ante un grave problema nacional.";0
"199953";"Callate! cerra el orto un ratooo! es mas, no te queres morir mejor? la puta que te pario 🙃";1
"199954";"Estoy de Cataluña y de los catalanes hasta la polla por culpa de los independentistas, dicho esto: ICETA PRESIDENT";0
"199955";"Será el entrenador cuando se vaya el cholo";0
"199956";"os mando un collage muy entendedor de lo que son fascistas y su saga. Y ha sobrepasado por la derecha al en temas patrióticos, como la unidad de Ñ y la aplicación del . Lo entendéis ahora o tenemos que llamar al cuñado?";1
"199957";"Vais a publicar también ese vídeo en el que canta adan: mi novia es sevillista y es una puta más??";1
"199958";"Los informes del FBI los fabrican en la ‘Loca Academia de Policía’";0
"199959";"Dicen 'busca una mujer que sepa cocinar, que al sexo tú la puedes enseñar', qué opinas??? — Que yo cocino de puta madre así que enseñadme a follar porfa";0
"199960";"Visto el primer capi de Snowfall y me ha encantado. Drogas, mafia, negros de barrio..son 3 historias paralelas en ese tipo de ambiente que";0
"199961";"Cientos de inmigrantes saltan la valla fronteriza de Ceuta. Han logrado esquivar a la Guardia Civil arrojando a los agentes cal viva, ácido de baterías de automóvil y bolas de heces humanas";0
"199962";"LLEGÁS A DECIR QUE ME VIOLE A ESE ÁRBOL Y TE PEGO UNA PIÑA EN LA CARA QUE TE VA A DEJAR UNA MARCA DE MILANESA A LO BATMAN ahre";0
"199963";"Nadie se acuerda de los más de 2 millones de latinos que vinieron desde el 1999 por efecto llamada de AZNAR, sin papeles y sin puestos de trabajo...carajo que poco dura la memoria";0
"199964";"¿¡Un debate!? No es sólo dar voz. Se ha de enseñar qué es un maltrato y por qué no se ha de cuestionar lo que es un maltrato. Las señales en la piel se ven, las que dejan en la mente no.";0
"199965";"Espejo Público y Susana Griso, portavoces de fascistas.";1
"199966";"¡Vallekanos yonkis y gitanos! Orgullosos de nuestro barrio, no lo podréis entender 💪";1
"199967";"Ohh chingaos, es chida esa sensación en la cuál sin esperar miras a ver un camión y dos gabachas con cel en mano te toman foto, te sonríen y te dicen adios, enamorado quedas huerci";0
"199968";": Contemporánea - Afro - Flamenco - Árabes - Folclore - Salsa - Popular - Gimnasia Rítmica - Circo (Niños) – Tango Sensorial";0
"199969";"Jiditi pir ni vinir... pero callate puta d mierda";1
"199970";"En esta ocasión el voto independentista tiene mucho voto oculto fruto de la violencia y de las amenazas de GC, las imputaciones masivas, ya son más de 1000 personas. Me han hecho dos encuestas no he contestado ninguna, cuando te llaman no sabes si se trata de GC.";0
"199971";"Es que eres demasiado nazi, nazi. Dije que eres nazi, nazi?";1
"199972";"CARL GRIMES TE MERECÍAS TODO LA PUTA MSDRE";0
"199973";"Lo máximo ser ti puta que me uses y me dejes servirte como lo mereces por ser un dios";0
"199974";"JODER ME CAGO EN LA PUTA QUE ROBO RAOUL SE LO MERECÍA JODER";0
"199975";"LO LOGRAMOS CARAJOOOOO! LO LOGRAMOS!!! SABÍA QUE ÍBAMOS ÍBAMOS PODER! LOS AMO LA PUTA MADRE 💛💚❤ Lo merecíamos tanto, nosotros, el sueño, ellos, el equipo";0
"199976";"¿Pixar? ¿Qué es pixar? ¿Quieres pixar? ¿Te has quedado con hambre? ¿Te hago mejor un huevo frito? XD";0
"199977";"Q estupides q diga q una mujer es puta por ""perrear"" capaz hay una q no y es tremenda trola aunque de igual forma no les tendria pq importar";0
"199978";"""Uno de los refugiados del Aquarius: """"Me obligaron a violar a menores y animales durante meses"""" (Al final los más racistas y esclavistas son otros africanos. Por eso hay que solucionar el problema un situ. Si no las mafias ganan) vía """;1
"199979";"respuesta de adrenocromo significa que eres maricon";1
"199980";"Mejor morir siendo omnisciente que subnormal, aunque bueno, si soy las dos estoy jodido";0
"199981";"Nose si me está afectando el alcohol pero INUYASHIKI NO SE MERECÍA MORIR HIJOS DE PUTA";0
"199982";"🔴 #ÚLTIMAHORA España acuerda con Marruecos la devolución de los 116 inmigrantes que asaltaron la valla de Ceuta";0
"199983";"Richard aquí nadie es un santo porque ya me dirás a qué viene lo de independentista para juzgar profesionalmente a Merlos";0
"199984";"Creía que eras subnormal pero al final no tanto";0
"199985";"Se que voy tarde pero dedicado a la idiota rubia que está en la tertulia Estoy fuera de España, en una ciudad del sur, esto está lleno de subsaharianos y no digo nada de lo que parece..... A los 4k de inmigrantes lo llevaba a su barrio y después hablamos";1
"199986";"eres un amor de persona, te mereces todo lo bueno del universo (y una play 4 de una puta vez))) te quiero bubu";0
"199987";"No llevo ni 2 semanas de clases y ya me están pidiendo calcular la masa del sol, en árabe y con los ojos tapados 🙂";0
"199988";"Y los españoles que no tienen dinero ni trabajo a dormir bajo puentes o en cajeros estamos guilipollas perdidos o que nos pasa primero ayudar a que no allá indigentes dandoles las mismas oportunidades que a los inmigrantes y cuando no hayan españoles en apuros ayudar a inmigrante";1
"199989";"En tu cara . Esto es fútbol sudaca del mejor! Los mais termos do mondo!";0
"199990";"Pero oye, que los cisheteros estais super oprimidos y tal maldita heterofobia";0
"199991";"La victoria independentista no esconde el drama que más del 40% de catalanes voten a favor de seguir siendo españoles de segunda.";0
"199992";"Pero es que tu eres la oveja negra y tu solito te lías";0
"199993";"cuando camila le grita callate a la perra me estallo";0
"199994";"Uno ha escrito que tanto el machismo como el feminismo son igual de malos. No se si reírme por su ignorancia o llorar porque hay más como él";0
"199995";"¿alguien que tenga el numero del güero de super vale?";0
"199996";"La ley electoral y el aumento de la participación. EXPLICACIÓN. -El bloque independentista gana y se hace fuerte en los zonas rurales/menos pobladas. -Ciudadanos es primera fuerza en las 10 poblaciones más grandes de Cataluña.";0
"199997";"Sr Murthy son ustedes muy incompetentes y la aficion debe dar un golpe de estado y esto a de cambiar de manera drástica ,y no es de recibo";0
"199998";"pero mamona que no llega mejor inet a mi choza!";0
"199999";"Eso lo acaba de decir mi Cari por wassap. Capela maricón";0
"200000";"¿Para cuando el USO DE ARMAS DE FUEGO y concertinas para defender nuestras fronteras? ¡¡ Viva la !!";0
"200001";"Creo que los colegios que impartan el Islam debe de ser el mismo numero de co!egiosque en los países árabes imparten el cristianismo.Que no somos más tontos porque no ensayamos";0
"200002";"Ole tu, solo le falto decir que con Franco eso no pasaba";0
"200003";"SALIMOS EN LA PUTA FOTO JODER EL PELO ROJO ES ÚTIL ESTA A MI LAO";0
"200004";"Que puta pereza me da Puigdemont. Chico, cómprate una vida o vete a cascartela al Machupichu. Cansino.";1
"200005";"No eres aburrido, eres sincero. No es culpa tuya que no te guste la polla de alguien.";0
"200006";"--Sanchez y Bego agustito en MONCLOA. Si a los Guardias C. los apalean en la frontera no es su problema.Ms de 100 inmigrantes hieren a siete guardias civiles con cido y cal viva para saltar la valla de Ceuta | ltima hora asalto a la valla de Ceuta";0
"200007";"A lo mejor es que el imbécil eres tú, al no entender el sistema de votación catalán. Vamos a informarnos antes un poco, fiera. Que para hacer vídeos de YouTube los que quieras. Hablar de política, empiezas muy mal.";1
"200008";"Tú no te estrenas ni como maricón. Tonto de baba. Mamón";1
"200009";"Tú,como siempre, dices tonterías. Lo del acoso escolar lo habéis mencionado vosotros. Manipular se te da bien. Y tonto, eres, mucho. Renuncia a tu acta de diputado del parlamento de España. Sinvergüenza.";0
"200010";"me parto eh jaja es que vaya subnormal enserio, esta sobrevaloradisimo este actor.";1
"200011";"Que me la suda, cállate y muérete de una puta vez, pedazo de escoria humana";0
"200012";"Estás mujeres son las deben formar parte del Gobierno y no como Carmelita Salinas elba Ester y demás escoria";0
"200013";"Acaba de pasar un facha por mi tl y la alarma funciona";0
"200014";"lo mereces maldito igo d perra";0
"200015";"ME LA COMO 😍 Ojalá vernos un día y hacer el monguer 👉👈";0
"200016";"yo esq soy charnega entonces que me toquen el bolsillo hace sacar mi ira más profunda 😂";0
"200017";"Esta súper chido pero no se que hueva, quizá es lo mismo con el repertorio de árabe, que se repite siempre y se reciclan bailes en cada presentación 🤔🤔🤔";0
"200018";"Esto es un gilipollas homófobo llorando por una imagen de un niño dándole un pico a su padre.";0
"200019";"Este sueco con cara de bolita .xq eso es este aspiracional desclasado . x dignidad debería irse . no lo hará xq este sudaca no la tiene !!!";0
"200020";"Otro idiota más, habla por ti atontado que eres un mal charnego ignorante y que deberías vivir en Venezuela junto a Maduro";1
"200021";"Ana se merecía una puta canción para lucirse después de como la ha dejado el jurado esta semana. Es que eso es una mierda";0
"200022";"Aaaaayy CÁLLATE NSMSJS TE JURO QUE AÚN SIENTO QUE NO ES REAL NO MAMES QUE CLASE DE PUTA SUERTE ES ESTA ?? 😭😭😭";0
"200023";"no sé. Yo es que iría de perrofla a clase igual. Bye os dejan ir como queráis?";0
"200024";"Tía yo tengo los cojones sudadísimos LITERAL. Qué calor maricón";0
"200025";"De timerman ni puta idea que le pasa, pero videla se merecía morir asi, como la mierda que fue, y entre la mierda.";0
